变量名,hp,mp1,initMp1,hpRecover,mp1Recover,mp2Recover,damage,specialDamage,defence,specialDefence,defenceIgnore,specialDefenceIgnore,speed,strike,strikeDamage,strikeResistance,block,breakBlock,blockPower,hit,dodge,damageHit,damageDodge,damageAdd,damageSub,ultimateAdd,ultimateSub,damageDeepen,damageReduce,suckBlood,rebound,cure,natureRestraint,controlPer,immuneControl
873,5496017,1000,0,0,0,0,265470,265470,79640,79640,0,0,31856,,,,,,,,,,,,,,,,,,,,,,
874,5514063,1000,0,0,0,0,266354,266354,79906,79906,0,0,31963,,,,,,,,,,,,,,,,,,,,,,
875,5532109,1000,0,0,0,0,267238,267238,80171,80171,0,0,32069,,,,,,,,,,,,,,,,,,,,,,
876,5550155,1000,0,0,0,0,268122,268122,80436,80436,0,0,32175,,,,,,,,,,,,,,,,,,,,,,
877,5568399,1000,0,0,0,0,269016,269016,80704,80704,0,0,32282,,,,,,,,,,,,,,,,,,,,,,
878,5586643,1000,0,0,0,0,269910,269910,80972,80972,0,0,32389,,,,,,,,,,,,,,,,,,,,,,
879,5604887,1000,0,0,0,0,270803,270803,81241,81241,0,0,32497,,,,,,,,,,,,,,,,,,,,,,
880,5623131,1000,0,0,0,0,271697,271697,81509,81509,0,0,32604,,,,,,,,,,,,,,,,,,,,,,
881,5641375,1000,0,0,0,0,272591,272591,81777,81777,0,0,32711,,,,,,,,,,,,,,,,,,,,,,
882,5659818,1000,0,0,0,0,273495,273495,82048,82048,0,0,32819,,,,,,,,,,,,,,,,,,,,,,
883,5678261,1000,0,0,0,0,274399,274399,82319,82319,0,0,32928,,,,,,,,,,,,,,,,,,,,,,
884,5696704,1000,0,0,0,0,275303,275303,82591,82591,0,0,33036,,,,,,,,,,,,,,,,,,,,,,
885,5715147,1000,0,0,0,0,276207,276207,82862,82862,0,0,33145,,,,,,,,,,,,,,,,,,,,,,
886,5733590,1000,0,0,0,0,277111,277111,83133,83133,0,0,33253,,,,,,,,,,,,,,,,,,,,,,
887,5752233,1000,0,0,0,0,278025,278025,83407,83407,0,0,33363,,,,,,,,,,,,,,,,,,,,,,
888,5770876,1000,0,0,0,0,278939,278939,83681,83681,0,0,33473,,,,,,,,,,,,,,,,,,,,,,
889,5789519,1000,0,0,0,0,279852,279852,83956,83956,0,0,33582,,,,,,,,,,,,,,,,,,,,,,
890,5808162,1000,0,0,0,0,280766,280766,84230,84230,0,0,33692,,,,,,,,,,,,,,,,,,,,,,
891,5826805,1000,0,0,0,0,281680,281680,84504,84504,0,0,33802,,,,,,,,,,,,,,,,,,,,,,
892,5845649,1000,0,0,0,0,282604,282604,84781,84781,0,0,33913,,,,,,,,,,,,,,,,,,,,,,
893,5864493,1000,0,0,0,0,283528,283528,85058,85058,0,0,34024,,,,,,,,,,,,,,,,,,,,,,
894,5883337,1000,0,0,0,0,284453,284453,85336,85336,0,0,34134,,,,,,,,,,,,,,,,,,,,,,
895,5902181,1000,0,0,0,0,285377,285377,85613,85613,0,0,34245,,,,,,,,,,,,,,,,,,,,,,
896,5921025,1000,0,0,0,0,286301,286301,85890,85890,0,0,34356,,,,,,,,,,,,,,,,,,,,,,
897,5940071,1000,0,0,0,0,287235,287235,86170,86170,0,0,34468,,,,,,,,,,,,,,,,,,,,,,
898,5959117,1000,0,0,0,0,288169,288169,86450,86450,0,0,34580,,,,,,,,,,,,,,,,,,,,,,
899,5978164,1000,0,0,0,0,289103,289103,86731,86731,0,0,34693,,,,,,,,,,,,,,,,,,,,,,
900,5997210,1000,0,0,0,0,290037,290037,87011,87011,0,0,34805,,,,,,,,,,,,,,,,,,,,,,
901,6016256,1000,0,0,0,0,290971,290971,87291,87291,0,0,34917,,,,,,,,,,,,,,,,,,,,,,
902,6035506,1000,0,0,0,0,291915,291915,87574,87574,0,0,35030,,,,,,,,,,,,,,,,,,,,,,
903,6054755,1000,0,0,0,0,292860,292860,87858,87858,0,0,35143,,,,,,,,,,,,,,,,,,,,,,
904,6074005,1000,0,0,0,0,293804,293804,88141,88141,0,0,35257,,,,,,,,,,,,,,,,,,,,,,
905,6093254,1000,0,0,0,0,294749,294749,88425,88425,0,0,35370,,,,,,,,,,,,,,,,,,,,,,
906,6112504,1000,0,0,0,0,295693,295693,88708,88708,0,0,35483,,,,,,,,,,,,,,,,,,,,,,
907,6131958,1000,0,0,0,0,296648,296648,88994,88994,0,0,35598,,,,,,,,,,,,,,,,,,,,,,
908,6151412,1000,0,0,0,0,297602,297602,89281,89281,0,0,35712,,,,,,,,,,,,,,,,,,,,,,
909,6170866,1000,0,0,0,0,298557,298557,89567,89567,0,0,35827,,,,,,,,,,,,,,,,,,,,,,
910,6190320,1000,0,0,0,0,299511,299511,89854,89854,0,0,35941,,,,,,,,,,,,,,,,,,,,,,
911,6209774,1000,0,0,0,0,300466,300466,90140,90140,0,0,36056,,,,,,,,,,,,,,,,,,,,,,
912,6229433,1000,0,0,0,0,301431,301431,90429,90429,0,0,36172,,,,,,,,,,,,,,,,,,,,,,
913,6249093,1000,0,0,0,0,302396,302396,90719,90719,0,0,36288,,,,,,,,,,,,,,,,,,,,,,
914,6268752,1000,0,0,0,0,303360,303360,91008,91008,0,0,36403,,,,,,,,,,,,,,,,,,,,,,
915,6288412,1000,0,0,0,0,304325,304325,91298,91298,0,0,36519,,,,,,,,,,,,,,,,,,,,,,
916,6308071,1000,0,0,0,0,305290,305290,91587,91587,0,0,36635,,,,,,,,,,,,,,,,,,,,,,
917,6327937,1000,0,0,0,0,306265,306265,91880,91880,0,0,36752,,,,,,,,,,,,,,,,,,,,,,
918,6347803,1000,0,0,0,0,307241,307241,92172,92172,0,0,36869,,,,,,,,,,,,,,,,,,,,,,
919,6367668,1000,0,0,0,0,308216,308216,92465,92465,0,0,36986,,,,,,,,,,,,,,,,,,,,,,
920,6387534,1000,0,0,0,0,309192,309192,92757,92757,0,0,37103,,,,,,,,,,,,,,,,,,,,,,
921,6407400,1000,0,0,0,0,310167,310167,93050,93050,0,0,37220,,,,,,,,,,,,,,,,,,,,,,
922,6427473,1000,0,0,0,0,311153,311153,93346,93346,0,0,37338,,,,,,,,,,,,,,,,,,,,,,
923,6447547,1000,0,0,0,0,312138,312138,93641,93641,0,0,37456,,,,,,,,,,,,,,,,,,,,,,
924,6467620,1000,0,0,0,0,313124,313124,93937,93937,0,0,37575,,,,,,,,,,,,,,,,,,,,,,
925,6487694,1000,0,0,0,0,314109,314109,94232,94232,0,0,37693,,,,,,,,,,,,,,,,,,,,,,
926,6507767,1000,0,0,0,0,315095,315095,94528,94528,0,0,37811,,,,,,,,,,,,,,,,,,,,,,
927,6528049,1000,0,0,0,0,316091,316091,94827,94827,0,0,37931,,,,,,,,,,,,,,,,,,,,,,
928,6548331,1000,0,0,0,0,317087,317087,95126,95126,0,0,38050,,,,,,,,,,,,,,,,,,,,,,
929,6568614,1000,0,0,0,0,318084,318084,95425,95425,0,0,38170,,,,,,,,,,,,,,,,,,,,,,
930,6588896,1000,0,0,0,0,319080,319080,95724,95724,0,0,38289,,,,,,,,,,,,,,,,,,,,,,
931,6609178,1000,0,0,0,0,320076,320076,96023,96023,0,0,38409,,,,,,,,,,,,,,,,,,,,,,
932,6629670,1000,0,0,0,0,321083,321083,96325,96325,0,0,38530,,,,,,,,,,,,,,,,,,,,,,
933,6650162,1000,0,0,0,0,322089,322089,96627,96627,0,0,38651,,,,,,,,,,,,,,,,,,,,,,
934,6670654,1000,0,0,0,0,323096,323096,96929,96929,0,0,38771,,,,,,,,,,,,,,,,,,,,,,
935,6691146,1000,0,0,0,0,324102,324102,97231,97231,0,0,38892,,,,,,,,,,,,,,,,,,,,,,
936,6711638,1000,0,0,0,0,325109,325109,97533,97533,0,0,39013,,,,,,,,,,,,,,,,,,,,,,
937,6732341,1000,0,0,0,0,326126,326126,97838,97838,0,0,39135,,,,,,,,,,,,,,,,,,,,,,
938,6753044,1000,0,0,0,0,327143,327143,98143,98143,0,0,39257,,,,,,,,,,,,,,,,,,,,,,
939,6773746,1000,0,0,0,0,328161,328161,98449,98449,0,0,39379,,,,,,,,,,,,,,,,,,,,,,
940,6794449,1000,0,0,0,0,329178,329178,98754,98754,0,0,39501,,,,,,,,,,,,,,,,,,,,,,
941,6815152,1000,0,0,0,0,330195,330195,99059,99059,0,0,39623,,,,,,,,,,,,,,,,,,,,,,
942,6836067,1000,0,0,0,0,331223,331223,99367,99367,0,0,39746,,,,,,,,,,,,,,,,,,,,,,
943,6856981,1000,0,0,0,0,332251,332251,99675,99675,0,0,39870,,,,,,,,,,,,,,,,,,,,,,
944,6877896,1000,0,0,0,0,333279,333279,99984,99984,0,0,39993,,,,,,,,,,,,,,,,,,,,,,
945,6898810,1000,0,0,0,0,334307,334307,100292,100292,0,0,40117,,,,,,,,,,,,,,,,,,,,,,
946,6919725,1000,0,0,0,0,335335,335335,100600,100600,0,0,40240,,,,,,,,,,,,,,,,,,,,,,
947,6940853,1000,0,0,0,0,336374,336374,100912,100912,0,0,40365,,,,,,,,,,,,,,,,,,,,,,
948,6961980,1000,0,0,0,0,337412,337412,101223,101223,0,0,40489,,,,,,,,,,,,,,,,,,,,,,
949,6983108,1000,0,0,0,0,338451,338451,101535,101535,0,0,40614,,,,,,,,,,,,,,,,,,,,,,
950,7004235,1000,0,0,0,0,339489,339489,101846,101846,0,0,40738,,,,,,,,,,,,,,,,,,,,,,
951,7025363,1000,0,0,0,0,340528,340528,102158,102158,0,0,40863,,,,,,,,,,,,,,,,,,,,,,
952,7046705,1000,0,0,0,0,341577,341577,102473,102473,0,0,40989,,,,,,,,,,,,,,,,,,,,,,
953,7068047,1000,0,0,0,0,342626,342626,102788,102788,0,0,41115,,,,,,,,,,,,,,,,,,,,,,
954,7089388,1000,0,0,0,0,343676,343676,103102,103102,0,0,41241,,,,,,,,,,,,,,,,,,,,,,
955,7110730,1000,0,0,0,0,344725,344725,103417,103417,0,0,41367,,,,,,,,,,,,,,,,,,,,,,
956,7132072,1000,0,0,0,0,345774,345774,103732,103732,0,0,41493,,,,,,,,,,,,,,,,,,,,,,
957,7153629,1000,0,0,0,0,346834,346834,104050,104050,0,0,41620,,,,,,,,,,,,,,,,,,,,,,
958,7175186,1000,0,0,0,0,347894,347894,104368,104368,0,0,41747,,,,,,,,,,,,,,,,,,,,,,
959,7196743,1000,0,0,0,0,348955,348955,104687,104687,0,0,41875,,,,,,,,,,,,,,,,,,,,,,
960,7218300,1000,0,0,0,0,350015,350015,105005,105005,0,0,42002,,,,,,,,,,,,,,,,,,,,,,
961,7239857,1000,0,0,0,0,351075,351075,105323,105323,0,0,42129,,,,,,,,,,,,,,,,,,,,,,
962,7261630,1000,0,0,0,0,352146,352146,105644,105644,0,0,42258,,,,,,,,,,,,,,,,,,,,,,
963,7283403,1000,0,0,0,0,353217,353217,105965,105965,0,0,42386,,,,,,,,,,,,,,,,,,,,,,
964,7305177,1000,0,0,0,0,354288,354288,106287,106287,0,0,42515,,,,,,,,,,,,,,,,,,,,,,
965,7326950,1000,0,0,0,0,355359,355359,106608,106608,0,0,42643,,,,,,,,,,,,,,,,,,,,,,
966,7348723,1000,0,0,0,0,356430,356430,106929,106929,0,0,42772,,,,,,,,,,,,,,,,,,,,,,
967,7370713,1000,0,0,0,0,357512,357512,107254,107254,0,0,42902,,,,,,,,,,,,,,,,,,,,,,
968,7392704,1000,0,0,0,0,358594,358594,107578,107578,0,0,43032,,,,,,,,,,,,,,,,,,,,,,
969,7414694,1000,0,0,0,0,359676,359676,107903,107903,0,0,43161,,,,,,,,,,,,,,,,,,,,,,
970,7436685,1000,0,0,0,0,360758,360758,108227,108227,0,0,43291,,,,,,,,,,,,,,,,,,,,,,
971,7458675,1000,0,0,0,0,361840,361840,108552,108552,0,0,43421,,,,,,,,,,,,,,,,,,,,,,
972,7480884,1000,0,0,0,0,362933,362933,108880,108880,0,0,43552,,,,,,,,,,,,,,,,,,,,,,
973,7503093,1000,0,0,0,0,364026,364026,109208,109208,0,0,43683,,,,,,,,,,,,,,,,,,,,,,
974,7525301,1000,0,0,0,0,365118,365118,109535,109535,0,0,43815,,,,,,,,,,,,,,,,,,,,,,
975,7547510,1000,0,0,0,0,366211,366211,109863,109863,0,0,43946,,,,,,,,,,,,,,,,,,,,,,
976,7569719,1000,0,0,0,0,367304,367304,110191,110191,0,0,44077,,,,,,,,,,,,,,,,,,,,,,
977,7592147,1000,0,0,0,0,368408,368408,110522,110522,0,0,44209,,,,,,,,,,,,,,,,,,,,,,
978,7614576,1000,0,0,0,0,369512,369512,110853,110853,0,0,44342,,,,,,,,,,,,,,,,,,,,,,
979,7637004,1000,0,0,0,0,370616,370616,111185,111185,0,0,44474,,,,,,,,,,,,,,,,,,,,,,
980,7659433,1000,0,0,0,0,371720,371720,111516,111516,0,0,44607,,,,,,,,,,,,,,,,,,,,,,
981,7681861,1000,0,0,0,0,372824,372824,111847,111847,0,0,44739,,,,,,,,,,,,,,,,,,,,,,
982,7704510,1000,0,0,0,0,373939,373939,112182,112182,0,0,44873,,,,,,,,,,,,,,,,,,,,,,
983,7727159,1000,0,0,0,0,375054,375054,112516,112516,0,0,45007,,,,,,,,,,,,,,,,,,,,,,
984,7749808,1000,0,0,0,0,376169,376169,112851,112851,0,0,45140,,,,,,,,,,,,,,,,,,,,,,
985,7772457,1000,0,0,0,0,377284,377284,113185,113185,0,0,45274,,,,,,,,,,,,,,,,,,,,,,
986,7795106,1000,0,0,0,0,378399,378399,113520,113520,0,0,45408,,,,,,,,,,,,,,,,,,,,,,
987,7817977,1000,0,0,0,0,379525,379525,113858,113858,0,0,45543,,,,,,,,,,,,,,,,,,,,,,
988,7840847,1000,0,0,0,0,380651,380651,114196,114196,0,0,45678,,,,,,,,,,,,,,,,,,,,,,
989,7863718,1000,0,0,0,0,381778,381778,114533,114533,0,0,45814,,,,,,,,,,,,,,,,,,,,,,
990,7886588,1000,0,0,0,0,382904,382904,114871,114871,0,0,45949,,,,,,,,,,,,,,,,,,,,,,
991,7909459,1000,0,0,0,0,384030,384030,115209,115209,0,0,46084,,,,,,,,,,,,,,,,,,,,,,
992,7932552,1000,0,0,0,0,385167,385167,115550,115550,0,0,46220,,,,,,,,,,,,,,,,,,,,,,
993,7955645,1000,0,0,0,0,386305,386305,115891,115891,0,0,46357,,,,,,,,,,,,,,,,,,,,,,
994,7978739,1000,0,0,0,0,387442,387442,116233,116233,0,0,46493,,,,,,,,,,,,,,,,,,,,,,
995,8001832,1000,0,0,0,0,388580,388580,116574,116574,0,0,46630,,,,,,,,,,,,,,,,,,,,,,
996,8024925,1000,0,0,0,0,389717,389717,116915,116915,0,0,46766,,,,,,,,,,,,,,,,,,,,,,
997,8048242,1000,0,0,0,0,390866,390866,117260,117260,0,0,46904,,,,,,,,,,,,,,,,,,,,,,
998,8071559,1000,0,0,0,0,392014,392014,117604,117604,0,0,47042,,,,,,,,,,,,,,,,,,,,,,
999,8094876,1000,0,0,0,0,393163,393163,117949,117949,0,0,47179,,,,,,,,,,,,,,,,,,,,,,
1000,8118193,1000,0,0,0,0,394311,394311,118293,118293,0,0,47317,,,,,,,,,,,,,,,,,,,,,,
1001,8141510,1000,0,0,0,0,395460,395460,118638,118638,0,0,47455,,,,,,,,,,,,,,,,,,,,,,
1002,8165052,1000,0,0,0,0,396620,396620,118986,118986,0,0,47594,,,,,,,,,,,,,,,,,,,,,,
1003,8188594,1000,0,0,0,0,397780,397780,119334,119334,0,0,47733,,,,,,,,,,,,,,,,,,,,,,
1004,8212136,1000,0,0,0,0,398939,398939,119682,119682,0,0,47873,,,,,,,,,,,,,,,,,,,,,,
1005,8235678,1000,0,0,0,0,400099,400099,120030,120030,0,0,48012,,,,,,,,,,,,,,,,,,,,,,
1006,8259220,1000,0,0,0,0,401259,401259,120378,120378,0,0,48151,,,,,,,,,,,,,,,,,,,,,,
1007,8282988,1000,0,0,0,0,402430,402430,120729,120729,0,0,48292,,,,,,,,,,,,,,,,,,,,,,
1008,8306756,1000,0,0,0,0,403601,403601,121081,121081,0,0,48432,,,,,,,,,,,,,,,,,,,,,,
1009,8330524,1000,0,0,0,0,404773,404773,121432,121432,0,0,48573,,,,,,,,,,,,,,,,,,,,,,
1010,8354292,1000,0,0,0,0,405944,405944,121784,121784,0,0,48713,,,,,,,,,,,,,,,,,,,,,,
1011,8378060,1000,0,0,0,0,407115,407115,122135,122135,0,0,48854,,,,,,,,,,,,,,,,,,,,,,
1012,8402055,1000,0,0,0,0,408298,408298,122490,122490,0,0,48996,,,,,,,,,,,,,,,,,,,,,,
1013,8426050,1000,0,0,0,0,409481,409481,122845,122845,0,0,49138,,,,,,,,,,,,,,,,,,,,,,
1014,8450045,1000,0,0,0,0,410663,410663,123199,123199,0,0,49279,,,,,,,,,,,,,,,,,,,,,,
1015,8474040,1000,0,0,0,0,411846,411846,123554,123554,0,0,49421,,,,,,,,,,,,,,,,,,,,,,
1016,8498035,1000,0,0,0,0,413029,413029,123909,123909,0,0,49563,,,,,,,,,,,,,,,,,,,,,,
1017,8522258,1000,0,0,0,0,414223,414223,124267,124267,0,0,49706,,,,,,,,,,,,,,,,,,,,,,
1018,8546481,1000,0,0,0,0,415417,415417,124625,124625,0,0,49850,,,,,,,,,,,,,,,,,,,,,,
1019,8570704,1000,0,0,0,0,416612,416612,124984,124984,0,0,49993,,,,,,,,,,,,,,,,,,,,,,
1020,8594927,1000,0,0,0,0,417806,417806,125342,125342,0,0,50137,,,,,,,,,,,,,,,,,,,,,,
1021,8619150,1000,0,0,0,0,419000,419000,125700,125700,0,0,50280,,,,,,,,,,,,,,,,,,,,,,
1022,8643602,1000,0,0,0,0,420206,420206,126062,126062,0,0,50425,,,,,,,,,,,,,,,,,,,,,,
1023,8668054,1000,0,0,0,0,421411,421411,126424,126424,0,0,50569,,,,,,,,,,,,,,,,,,,,,,
1024,8692507,1000,0,0,0,0,422617,422617,126785,126785,0,0,50714,,,,,,,,,,,,,,,,,,,,,,
1025,8716959,1000,0,0,0,0,423822,423822,127147,127147,0,0,50858,,,,,,,,,,,,,,,,,,,,,,
1026,8741411,1000,0,0,0,0,425028,425028,127509,127509,0,0,51003,,,,,,,,,,,,,,,,,,,,,,
1027,8766094,1000,0,0,0,0,426245,426245,127874,127874,0,0,51149,,,,,,,,,,,,,,,,,,,,,,
1028,8790776,1000,0,0,0,0,427463,427463,128239,128239,0,0,51295,,,,,,,,,,,,,,,,,,,,,,
1029,8815459,1000,0,0,0,0,428680,428680,128604,128604,0,0,51442,,,,,,,,,,,,,,,,,,,,,,
1030,8840141,1000,0,0,0,0,429898,429898,128969,128969,0,0,51588,,,,,,,,,,,,,,,,,,,,,,
1031,8864824,1000,0,0,0,0,431115,431115,129334,129334,0,0,51734,,,,,,,,,,,,,,,,,,,,,,
1032,8889738,1000,0,0,0,0,432344,432344,129703,129703,0,0,51881,,,,,,,,,,,,,,,,,,,,,,
1033,8914652,1000,0,0,0,0,433573,433573,130072,130072,0,0,52029,,,,,,,,,,,,,,,,,,,,,,
1034,8939566,1000,0,0,0,0,434802,434802,130440,130440,0,0,52176,,,,,,,,,,,,,,,,,,,,,,
1035,8964480,1000,0,0,0,0,436031,436031,130809,130809,0,0,52324,,,,,,,,,,,,,,,,,,,,,,
1036,8989394,1000,0,0,0,0,437260,437260,131178,131178,0,0,52471,,,,,,,,,,,,,,,,,,,,,,
1037,9014540,1000,0,0,0,0,438501,438501,131550,131550,0,0,52620,,,,,,,,,,,,,,,,,,,,,,
1038,9039687,1000,0,0,0,0,439741,439741,131922,131922,0,0,52769,,,,,,,,,,,,,,,,,,,,,,
1039,9064833,1000,0,0,0,0,440982,440982,132295,132295,0,0,52918,,,,,,,,,,,,,,,,,,,,,,
1040,9089980,1000,0,0,0,0,442222,442222,132667,132667,0,0,53067,,,,,,,,,,,,,,,,,,,,,,
1041,9115126,1000,0,0,0,0,443463,443463,133039,133039,0,0,53216,,,,,,,,,,,,,,,,,,,,,,
1042,9140506,1000,0,0,0,0,444715,444715,133415,133415,0,0,53366,,,,,,,,,,,,,,,,,,,,,,
1043,9165886,1000,0,0,0,0,445968,445968,133790,133790,0,0,53516,,,,,,,,,,,,,,,,,,,,,,
1044,9191265,1000,0,0,0,0,447220,447220,134166,134166,0,0,53667,,,,,,,,,,,,,,,,,,,,,,
1045,9216645,1000,0,0,0,0,448473,448473,134541,134541,0,0,53817,,,,,,,,,,,,,,,,,,,,,,
1046,9242025,1000,0,0,0,0,449725,449725,134917,134917,0,0,53967,,,,,,,,,,,,,,,,,,,,,,
1047,9267639,1000,0,0,0,0,450989,450989,135296,135296,0,0,54119,,,,,,,,,,,,,,,,,,,,,,
1048,9293254,1000,0,0,0,0,452253,452253,135676,135676,0,0,54270,,,,,,,,,,,,,,,,,,,,,,
1049,9318868,1000,0,0,0,0,453518,453518,136055,136055,0,0,54422,,,,,,,,,,,,,,,,,,,,,,
1050,9344483,1000,0,0,0,0,454782,454782,136435,136435,0,0,54573,,,,,,,,,,,,,,,,,,,,,,
1051,9370097,1000,0,0,0,0,456046,456046,136814,136814,0,0,54725,,,,,,,,,,,,,,,,,,,,,,
1052,9395947,1000,0,0,0,0,457322,457322,137197,137197,0,0,54878,,,,,,,,,,,,,,,,,,,,,,
1053,9421797,1000,0,0,0,0,458598,458598,137580,137580,0,0,55031,,,,,,,,,,,,,,,,,,,,,,
1054,9447648,1000,0,0,0,0,459874,459874,137962,137962,0,0,55185,,,,,,,,,,,,,,,,,,,,,,
1055,9473498,1000,0,0,0,0,461150,461150,138345,138345,0,0,55338,,,,,,,,,,,,,,,,,,,,,,
1056,9499348,1000,0,0,0,0,462426,462426,138728,138728,0,0,55491,,,,,,,,,,,,,,,,,,,,,,
1057,9525435,1000,0,0,0,0,463714,463714,139114,139114,0,0,55646,,,,,,,,,,,,,,,,,,,,,,
1058,9551522,1000,0,0,0,0,465002,465002,139501,139501,0,0,55800,,,,,,,,,,,,,,,,,,,,,,
1059,9577609,1000,0,0,0,0,466290,466290,139887,139887,0,0,55955,,,,,,,,,,,,,,,,,,,,,,
1060,9603696,1000,0,0,0,0,467578,467578,140274,140274,0,0,56109,,,,,,,,,,,,,,,,,,,,,,
1061,9629783,1000,0,0,0,0,468866,468866,140660,140660,0,0,56264,,,,,,,,,,,,,,,,,,,,,,
1062,9656108,1000,0,0,0,0,470166,470166,141050,141050,0,0,56420,,,,,,,,,,,,,,,,,,,,,,
1063,9682433,1000,0,0,0,0,471466,471466,141440,141440,0,0,56576,,,,,,,,,,,,,,,,,,,,,,
1064,9708757,1000,0,0,0,0,472766,472766,141830,141830,0,0,56732,,,,,,,,,,,,,,,,,,,,,,
1065,9735082,1000,0,0,0,0,474066,474066,142220,142220,0,0,56888,,,,,,,,,,,,,,,,,,,,,,
1066,9761407,1000,0,0,0,0,475366,475366,142610,142610,0,0,57044,,,,,,,,,,,,,,,,,,,,,,
1067,9787971,1000,0,0,0,0,476678,476678,143004,143004,0,0,57201,,,,,,,,,,,,,,,,,,,,,,
1068,9814534,1000,0,0,0,0,477990,477990,143397,143397,0,0,57359,,,,,,,,,,,,,,,,,,,,,,
1069,9841098,1000,0,0,0,0,479302,479302,143791,143791,0,0,57516,,,,,,,,,,,,,,,,,,,,,,
1070,9867661,1000,0,0,0,0,480614,480614,144184,144184,0,0,57674,,,,,,,,,,,,,,,,,,,,,,
1071,9894225,1000,0,0,0,0,481926,481926,144578,144578,0,0,57831,,,,,,,,,,,,,,,,,,,,,,
1072,9921029,1000,0,0,0,0,483250,483250,144975,144975,0,0,57990,,,,,,,,,,,,,,,,,,,,,,
1073,9947832,1000,0,0,0,0,484574,484574,145372,145372,0,0,58149,,,,,,,,,,,,,,,,,,,,,,
1074,9974636,1000,0,0,0,0,485898,485898,145770,145770,0,0,58308,,,,,,,,,,,,,,,,,,,,,,
1075,10001439,1000,0,0,0,0,487222,487222,146167,146167,0,0,58467,,,,,,,,,,,,,,,,,,,,,,
1076,10028243,1000,0,0,0,0,488546,488546,146564,146564,0,0,58626,,,,,,,,,,,,,,,,,,,,,,
1077,10055288,1000,0,0,0,0,489882,489882,146965,146965,0,0,58786,,,,,,,,,,,,,,,,,,,,,,
1078,10082333,1000,0,0,0,0,491219,491219,147366,147366,0,0,58946,,,,,,,,,,,,,,,,,,,,,,
1079,10109377,1000,0,0,0,0,492555,492555,147766,147766,0,0,59107,,,,,,,,,,,,,,,,,,,,,,
1080,10136422,1000,0,0,0,0,493892,493892,148167,148167,0,0,59267,,,,,,,,,,,,,,,,,,,,,,
1081,10163467,1000,0,0,0,0,495228,495228,148568,148568,0,0,59427,,,,,,,,,,,,,,,,,,,,,,
1082,10190754,1000,0,0,0,0,496576,496576,148973,148973,0,0,59589,,,,,,,,,,,,,,,,,,,,,,
1083,10218041,1000,0,0,0,0,497925,497925,149377,149377,0,0,59751,,,,,,,,,,,,,,,,,,,,,,
1084,10245328,1000,0,0,0,0,499273,499273,149782,149782,0,0,59912,,,,,,,,,,,,,,,,,,,,,,
1085,10272615,1000,0,0,0,0,500622,500622,150186,150186,0,0,60074,,,,,,,,,,,,,,,,,,,,,,
1086,10299902,1000,0,0,0,0,501970,501970,150591,150591,0,0,60236,,,,,,,,,,,,,,,,,,,,,,
1087,10327432,1000,0,0,0,0,503331,503331,150999,150999,0,0,60399,,,,,,,,,,,,,,,,,,,,,,
1088,10354962,1000,0,0,0,0,504691,504691,151407,151407,0,0,60563,,,,,,,,,,,,,,,,,,,,,,
1089,10382493,1000,0,0,0,0,506052,506052,151816,151816,0,0,60726,,,,,,,,,,,,,,,,,,,,,,
1090,10410023,1000,0,0,0,0,507412,507412,152224,152224,0,0,60890,,,,,,,,,,,,,,,,,,,,,,
1091,10437553,1000,0,0,0,0,508773,508773,152632,152632,0,0,61053,,,,,,,,,,,,,,,,,,,,,,
1092,10465327,1000,0,0,0,0,510146,510146,153044,153044,0,0,61218,,,,,,,,,,,,,,,,,,,,,,
1093,10493102,1000,0,0,0,0,511519,511519,153456,153456,0,0,61383,,,,,,,,,,,,,,,,,,,,,,
1094,10520876,1000,0,0,0,0,512893,512893,153868,153868,0,0,61547,,,,,,,,,,,,,,,,,,,,,,
1095,10548651,1000,0,0,0,0,514266,514266,154280,154280,0,0,61712,,,,,,,,,,,,,,,,,,,,,,
1096,10576425,1000,0,0,0,0,515639,515639,154692,154692,0,0,61877,,,,,,,,,,,,,,,,,,,,,,
1097,10604445,1000,0,0,0,0,517024,517024,155108,155108,0,0,62043,,,,,,,,,,,,,,,,,,,,,,
1098,10632465,1000,0,0,0,0,518409,518409,155523,155523,0,0,62209,,,,,,,,,,,,,,,,,,,,,,
1099,10660484,1000,0,0,0,0,519795,519795,155939,155939,0,0,62376,,,,,,,,,,,,,,,,,,,,,,
1100,10688504,1000,0,0,0,0,521180,521180,156354,156354,0,0,62542,,,,,,,,,,,,,,,,,,,,,,
1101,10716524,1000,0,0,0,0,522565,522565,156770,156770,0,0,62708,,,,,,,,,,,,,,,,,,,,,,
1102,10744790,1000,0,0,0,0,523963,523963,157189,157189,0,0,62876,,,,,,,,,,,,,,,,,,,,,,
1103,10773057,1000,0,0,0,0,525361,525361,157608,157608,0,0,63044,,,,,,,,,,,,,,,,,,,,,,
1104,10801323,1000,0,0,0,0,526758,526758,158028,158028,0,0,63211,,,,,,,,,,,,,,,,,,,,,,
1105,10829590,1000,0,0,0,0,528156,528156,158447,158447,0,0,63379,,,,,,,,,,,,,,,,,,,,,,
1106,10857856,1000,0,0,0,0,529554,529554,158866,158866,0,0,63547,,,,,,,,,,,,,,,,,,,,,,
1107,10886370,1000,0,0,0,0,530964,530964,159289,159289,0,0,63716,,,,,,,,,,,,,,,,,,,,,,
1108,10914884,1000,0,0,0,0,532375,532375,159712,159712,0,0,63885,,,,,,,,,,,,,,,,,,,,,,
