变量名,hp,mp1,initMp1,hpRecover,mp1Recover,mp2Recover,damage,specialDamage,defence,specialDefence,defenceIgnore,specialDefenceIgnore,speed,strike,strikeDamage,strikeResistance,block,breakBlock,blockPower,hit,dodge,damageHit,damageDodge,damageAdd,damageSub,ultimateAdd,ultimateSub,damageDeepen,damageReduce,suckBlood,rebound,cure,natureRestraint,controlPer,immuneControl
663,377037,1000,0,0,0,0,96127,96127,10814,10814,0,0,14419,,,,,,,,,,,,,,,,,,,,,,
664,378644,1000,0,0,0,0,96541,96541,10861,10861,0,0,14482,,,,,,,,,,,,,,,,,,,,,,
665,380250,1000,0,0,0,0,96956,96956,10907,10907,0,0,14544,,,,,,,,,,,,,,,,,,,,,,
666,381857,1000,0,0,0,0,97370,97370,10954,10954,0,0,14606,,,,,,,,,,,,,,,,,,,,,,
667,383486,1000,0,0,0,0,97791,97791,11001,11001,0,0,14669,,,,,,,,,,,,,,,,,,,,,,
668,385116,1000,0,0,0,0,98211,98211,11049,11049,0,0,14732,,,,,,,,,,,,,,,,,,,,,,
669,386745,1000,0,0,0,0,98632,98632,11096,11096,0,0,14795,,,,,,,,,,,,,,,,,,,,,,
670,388375,1000,0,0,0,0,99052,99052,11144,11144,0,0,14858,,,,,,,,,,,,,,,,,,,,,,
671,390004,1000,0,0,0,0,99473,99473,11191,11191,0,0,14921,,,,,,,,,,,,,,,,,,,,,,
672,391656,1000,0,0,0,0,99900,99900,11239,11239,0,0,14985,,,,,,,,,,,,,,,,,,,,,,
673,393309,1000,0,0,0,0,100326,100326,11287,11287,0,0,15049,,,,,,,,,,,,,,,,,,,,,,
674,394961,1000,0,0,0,0,100753,100753,11335,11335,0,0,15113,,,,,,,,,,,,,,,,,,,,,,
675,396614,1000,0,0,0,0,101179,101179,11383,11383,0,0,15177,,,,,,,,,,,,,,,,,,,,,,
676,398266,1000,0,0,0,0,101606,101606,11431,11431,0,0,15241,,,,,,,,,,,,,,,,,,,,,,
677,399942,1000,0,0,0,0,102039,102039,11480,11480,0,0,15306,,,,,,,,,,,,,,,,,,,,,,
678,401617,1000,0,0,0,0,102472,102472,11528,11528,0,0,15371,,,,,,,,,,,,,,,,,,,,,,
679,403293,1000,0,0,0,0,102904,102904,11577,11577,0,0,15435,,,,,,,,,,,,,,,,,,,,,,
680,404968,1000,0,0,0,0,103337,103337,11625,11625,0,0,15500,,,,,,,,,,,,,,,,,,,,,,
681,406644,1000,0,0,0,0,103770,103770,11674,11674,0,0,15565,,,,,,,,,,,,,,,,,,,,,,
682,408343,1000,0,0,0,0,104209,104209,11723,11723,0,0,15631,,,,,,,,,,,,,,,,,,,,,,
683,410042,1000,0,0,0,0,104648,104648,11773,11773,0,0,15697,,,,,,,,,,,,,,,,,,,,,,
684,411742,1000,0,0,0,0,105086,105086,11822,11822,0,0,15763,,,,,,,,,,,,,,,,,,,,,,
685,413441,1000,0,0,0,0,105525,105525,11872,11872,0,0,15829,,,,,,,,,,,,,,,,,,,,,,
686,415140,1000,0,0,0,0,105964,105964,11921,11921,0,0,15895,,,,,,,,,,,,,,,,,,,,,,
687,416863,1000,0,0,0,0,106409,106409,11971,11971,0,0,15962,,,,,,,,,,,,,,,,,,,,,,
688,418585,1000,0,0,0,0,106854,106854,12021,12021,0,0,16028,,,,,,,,,,,,,,,,,,,,,,
689,420308,1000,0,0,0,0,107300,107300,12071,12071,0,0,16095,,,,,,,,,,,,,,,,,,,,,,
690,422030,1000,0,0,0,0,107745,107745,12121,12121,0,0,16161,,,,,,,,,,,,,,,,,,,,,,
691,423753,1000,0,0,0,0,108190,108190,12171,12171,0,0,16228,,,,,,,,,,,,,,,,,,,,,,
692,425499,1000,0,0,0,0,108641,108641,12222,12222,0,0,16296,,,,,,,,,,,,,,,,,,,,,,
693,427245,1000,0,0,0,0,109093,109093,12273,12273,0,0,16364,,,,,,,,,,,,,,,,,,,,,,
694,428992,1000,0,0,0,0,109544,109544,12323,12323,0,0,16431,,,,,,,,,,,,,,,,,,,,,,
695,430738,1000,0,0,0,0,109996,109996,12374,12374,0,0,16499,,,,,,,,,,,,,,,,,,,,,,
696,432484,1000,0,0,0,0,110447,110447,12425,12425,0,0,16567,,,,,,,,,,,,,,,,,,,,,,
697,434254,1000,0,0,0,0,110905,110905,12477,12477,0,0,16636,,,,,,,,,,,,,,,,,,,,,,
698,436024,1000,0,0,0,0,111362,111362,12528,12528,0,0,16704,,,,,,,,,,,,,,,,,,,,,,
699,437794,1000,0,0,0,0,111820,111820,12580,12580,0,0,16773,,,,,,,,,,,,,,,,,,,,,,
700,439564,1000,0,0,0,0,112277,112277,12631,12631,0,0,16841,,,,,,,,,,,,,,,,,,,,,,
701,441334,1000,0,0,0,0,112735,112735,12683,12683,0,0,16910,,,,,,,,,,,,,,,,,,,,,,
702,443128,1000,0,0,0,0,113199,113199,12735,12735,0,0,16980,,,,,,,,,,,,,,,,,,,,,,
703,444922,1000,0,0,0,0,113663,113663,12787,12787,0,0,17049,,,,,,,,,,,,,,,,,,,,,,
704,446717,1000,0,0,0,0,114128,114128,12840,12840,0,0,17119,,,,,,,,,,,,,,,,,,,,,,
705,448511,1000,0,0,0,0,114592,114592,12892,12892,0,0,17188,,,,,,,,,,,,,,,,,,,,,,
706,450305,1000,0,0,0,0,115056,115056,12944,12944,0,0,17258,,,,,,,,,,,,,,,,,,,,,,
707,452123,1000,0,0,0,0,115527,115527,12997,12997,0,0,17329,,,,,,,,,,,,,,,,,,,,,,
708,453941,1000,0,0,0,0,115997,115997,13050,13050,0,0,17399,,,,,,,,,,,,,,,,,,,,,,
709,455760,1000,0,0,0,0,116468,116468,13102,13102,0,0,17470,,,,,,,,,,,,,,,,,,,,,,
710,457578,1000,0,0,0,0,116938,116938,13155,13155,0,0,17540,,,,,,,,,,,,,,,,,,,,,,
711,459396,1000,0,0,0,0,117409,117409,13208,13208,0,0,17611,,,,,,,,,,,,,,,,,,,,,,
712,461239,1000,0,0,0,0,117886,117886,13262,13262,0,0,17683,,,,,,,,,,,,,,,,,,,,,,
713,463081,1000,0,0,0,0,118363,118363,13316,13316,0,0,17754,,,,,,,,,,,,,,,,,,,,,,
714,464924,1000,0,0,0,0,118840,118840,13369,13369,0,0,17826,,,,,,,,,,,,,,,,,,,,,,
715,466766,1000,0,0,0,0,119317,119317,13423,13423,0,0,17897,,,,,,,,,,,,,,,,,,,,,,
716,468609,1000,0,0,0,0,119794,119794,13477,13477,0,0,17969,,,,,,,,,,,,,,,,,,,,,,
717,470476,1000,0,0,0,0,120277,120277,13531,13531,0,0,18042,,,,,,,,,,,,,,,,,,,,,,
718,472343,1000,0,0,0,0,120761,120761,13586,13586,0,0,18114,,,,,,,,,,,,,,,,,,,,,,
719,474211,1000,0,0,0,0,121244,121244,13640,13640,0,0,18187,,,,,,,,,,,,,,,,,,,,,,
720,476078,1000,0,0,0,0,121728,121728,13695,13695,0,0,18259,,,,,,,,,,,,,,,,,,,,,,
721,477945,1000,0,0,0,0,122211,122211,13749,13749,0,0,18332,,,,,,,,,,,,,,,,,,,,,,
722,479837,1000,0,0,0,0,122701,122701,13804,13804,0,0,18405,,,,,,,,,,,,,,,,,,,,,,
723,481729,1000,0,0,0,0,123191,123191,13859,13859,0,0,18479,,,,,,,,,,,,,,,,,,,,,,
724,483620,1000,0,0,0,0,123682,123682,13914,13914,0,0,18552,,,,,,,,,,,,,,,,,,,,,,
725,485512,1000,0,0,0,0,124172,124172,13969,13969,0,0,18626,,,,,,,,,,,,,,,,,,,,,,
726,487404,1000,0,0,0,0,124662,124662,14024,14024,0,0,18699,,,,,,,,,,,,,,,,,,,,,,
727,489321,1000,0,0,0,0,125159,125159,14080,14080,0,0,18774,,,,,,,,,,,,,,,,,,,,,,
728,491237,1000,0,0,0,0,125655,125655,14136,14136,0,0,18848,,,,,,,,,,,,,,,,,,,,,,
729,493154,1000,0,0,0,0,126152,126152,14192,14192,0,0,18923,,,,,,,,,,,,,,,,,,,,,,
730,495070,1000,0,0,0,0,126648,126648,14248,14248,0,0,18997,,,,,,,,,,,,,,,,,,,,,,
731,496987,1000,0,0,0,0,127145,127145,14304,14304,0,0,19072,,,,,,,,,,,,,,,,,,,,,,
732,498929,1000,0,0,0,0,127648,127648,14361,14361,0,0,19147,,,,,,,,,,,,,,,,,,,,,,
733,500870,1000,0,0,0,0,128151,128151,14417,14417,0,0,19223,,,,,,,,,,,,,,,,,,,,,,
734,502812,1000,0,0,0,0,128655,128655,14474,14474,0,0,19298,,,,,,,,,,,,,,,,,,,,,,
735,504753,1000,0,0,0,0,129158,129158,14530,14530,0,0,19374,,,,,,,,,,,,,,,,,,,,,,
736,506695,1000,0,0,0,0,129661,129661,14587,14587,0,0,19449,,,,,,,,,,,,,,,,,,,,,,
737,508662,1000,0,0,0,0,130171,130171,14644,14644,0,0,19526,,,,,,,,,,,,,,,,,,,,,,
738,510629,1000,0,0,0,0,130681,130681,14702,14702,0,0,19602,,,,,,,,,,,,,,,,,,,,,,
739,512595,1000,0,0,0,0,131191,131191,14759,14759,0,0,19679,,,,,,,,,,,,,,,,,,,,,,
740,514562,1000,0,0,0,0,131701,131701,14817,14817,0,0,19755,,,,,,,,,,,,,,,,,,,,,,
741,516529,1000,0,0,0,0,132211,132211,14874,14874,0,0,19832,,,,,,,,,,,,,,,,,,,,,,
742,518521,1000,0,0,0,0,132728,132728,14932,14932,0,0,19909,,,,,,,,,,,,,,,,,,,,,,
743,520513,1000,0,0,0,0,133244,133244,14990,14990,0,0,19987,,,,,,,,,,,,,,,,,,,,,,
744,522505,1000,0,0,0,0,133761,133761,15048,15048,0,0,20064,,,,,,,,,,,,,,,,,,,,,,
745,524497,1000,0,0,0,0,134277,134277,15106,15106,0,0,20142,,,,,,,,,,,,,,,,,,,,,,
746,526489,1000,0,0,0,0,134794,134794,15164,15164,0,0,20219,,,,,,,,,,,,,,,,,,,,,,
747,528506,1000,0,0,0,0,135317,135317,15223,15223,0,0,20298,,,,,,,,,,,,,,,,,,,,,,
748,530524,1000,0,0,0,0,135841,135841,15282,15282,0,0,20376,,,,,,,,,,,,,,,,,,,,,,
749,532541,1000,0,0,0,0,136364,136364,15341,15341,0,0,20455,,,,,,,,,,,,,,,,,,,,,,
750,534559,1000,0,0,0,0,136888,136888,15400,15400,0,0,20533,,,,,,,,,,,,,,,,,,,,,,
751,536576,1000,0,0,0,0,137411,137411,15459,15459,0,0,20612,,,,,,,,,,,,,,,,,,,,,,
752,538619,1000,0,0,0,0,137941,137941,15519,15519,0,0,20691,,,,,,,,,,,,,,,,,,,,,,
753,540662,1000,0,0,0,0,138471,138471,15578,15578,0,0,20771,,,,,,,,,,,,,,,,,,,,,,
754,542706,1000,0,0,0,0,139002,139002,15638,15638,0,0,20850,,,,,,,,,,,,,,,,,,,,,,
755,544749,1000,0,0,0,0,139532,139532,15697,15697,0,0,20930,,,,,,,,,,,,,,,,,,,,,,
756,546792,1000,0,0,0,0,140062,140062,15757,15757,0,0,21009,,,,,,,,,,,,,,,,,,,,,,
757,548861,1000,0,0,0,0,140599,140599,15817,15817,0,0,21090,,,,,,,,,,,,,,,,,,,,,,
758,550930,1000,0,0,0,0,141136,141136,15878,15878,0,0,21170,,,,,,,,,,,,,,,,,,,,,,
759,552999,1000,0,0,0,0,141674,141674,15938,15938,0,0,21251,,,,,,,,,,,,,,,,,,,,,,
760,555068,1000,0,0,0,0,142211,142211,15999,15999,0,0,21331,,,,,,,,,,,,,,,,,,,,,,
761,557137,1000,0,0,0,0,142748,142748,16059,16059,0,0,21412,,,,,,,,,,,,,,,,,,,,,,
762,559232,1000,0,0,0,0,143292,143292,16120,16120,0,0,21494,,,,,,,,,,,,,,,,,,,,,,
763,561327,1000,0,0,0,0,143836,143836,16181,16181,0,0,21575,,,,,,,,,,,,,,,,,,,,,,
764,563421,1000,0,0,0,0,144381,144381,16243,16243,0,0,21657,,,,,,,,,,,,,,,,,,,,,,
765,565516,1000,0,0,0,0,144925,144925,16304,16304,0,0,21738,,,,,,,,,,,,,,,,,,,,,,
766,567611,1000,0,0,0,0,145469,145469,16365,16365,0,0,21820,,,,,,,,,,,,,,,,,,,,,,
767,569732,1000,0,0,0,0,146020,146020,16427,16427,0,0,21903,,,,,,,,,,,,,,,,,,,,,,
768,571853,1000,0,0,0,0,146571,146571,16489,16489,0,0,21986,,,,,,,,,,,,,,,,,,,,,,
769,573974,1000,0,0,0,0,147121,147121,16551,16551,0,0,22068,,,,,,,,,,,,,,,,,,,,,,
770,576095,1000,0,0,0,0,147672,147672,16613,16613,0,0,22151,,,,,,,,,,,,,,,,,,,,,,
771,578216,1000,0,0,0,0,148223,148223,16675,16675,0,0,22234,,,,,,,,,,,,,,,,,,,,,,
772,580363,1000,0,0,0,0,148781,148781,16738,16738,0,0,22318,,,,,,,,,,,,,,,,,,,,,,
773,582511,1000,0,0,0,0,149339,149339,16801,16801,0,0,22401,,,,,,,,,,,,,,,,,,,,,,
774,584658,1000,0,0,0,0,149898,149898,16863,16863,0,0,22485,,,,,,,,,,,,,,,,,,,,,,
775,586806,1000,0,0,0,0,150456,150456,16926,16926,0,0,22568,,,,,,,,,,,,,,,,,,,,,,
776,588953,1000,0,0,0,0,151014,151014,16989,16989,0,0,22652,,,,,,,,,,,,,,,,,,,,,,
777,591127,1000,0,0,0,0,151579,151579,17053,17053,0,0,22737,,,,,,,,,,,,,,,,,,,,,,
778,593300,1000,0,0,0,0,152144,152144,17116,17116,0,0,22822,,,,,,,,,,,,,,,,,,,,,,
779,595474,1000,0,0,0,0,152708,152708,17180,17180,0,0,22906,,,,,,,,,,,,,,,,,,,,,,
780,597647,1000,0,0,0,0,153273,153273,17243,17243,0,0,22991,,,,,,,,,,,,,,,,,,,,,,
781,599821,1000,0,0,0,0,153838,153838,17307,17307,0,0,23076,,,,,,,,,,,,,,,,,,,,,,
782,602021,1000,0,0,0,0,154410,154410,17371,17371,0,0,23162,,,,,,,,,,,,,,,,,,,,,,
783,604222,1000,0,0,0,0,154982,154982,17436,17436,0,0,23248,,,,,,,,,,,,,,,,,,,,,,
784,606422,1000,0,0,0,0,155554,155554,17500,17500,0,0,23333,,,,,,,,,,,,,,,,,,,,,,
785,608623,1000,0,0,0,0,156126,156126,17565,17565,0,0,23419,,,,,,,,,,,,,,,,,,,,,,
786,610823,1000,0,0,0,0,156698,156698,17629,17629,0,0,23505,,,,,,,,,,,,,,,,,,,,,,
787,613050,1000,0,0,0,0,157277,157277,17694,17694,0,0,23592,,,,,,,,,,,,,,,,,,,,,,
788,615277,1000,0,0,0,0,157857,157857,17759,17759,0,0,23679,,,,,,,,,,,,,,,,,,,,,,
789,617505,1000,0,0,0,0,158436,158436,17824,17824,0,0,23765,,,,,,,,,,,,,,,,,,,,,,
790,619732,1000,0,0,0,0,159016,159016,17889,17889,0,0,23852,,,,,,,,,,,,,,,,,,,,,,
791,621959,1000,0,0,0,0,159595,159595,17954,17954,0,0,23939,,,,,,,,,,,,,,,,,,,,,,
792,624213,1000,0,0,0,0,160181,160181,18020,18020,0,0,24027,,,,,,,,,,,,,,,,,,,,,,
793,626467,1000,0,0,0,0,160768,160768,18086,18086,0,0,24115,,,,,,,,,,,,,,,,,,,,,,
794,628721,1000,0,0,0,0,161354,161354,18152,18152,0,0,24203,,,,,,,,,,,,,,,,,,,,,,
795,630975,1000,0,0,0,0,161941,161941,18218,18218,0,0,24291,,,,,,,,,,,,,,,,,,,,,,
796,633229,1000,0,0,0,0,162527,162527,18284,18284,0,0,24379,,,,,,,,,,,,,,,,,,,,,,
797,635510,1000,0,0,0,0,163121,163121,18351,18351,0,0,24468,,,,,,,,,,,,,,,,,,,,,,
798,637791,1000,0,0,0,0,163714,163714,18418,18418,0,0,24557,,,,,,,,,,,,,,,,,,,,,,
799,640072,1000,0,0,0,0,164308,164308,18484,18484,0,0,24646,,,,,,,,,,,,,,,,,,,,,,
800,642353,1000,0,0,0,0,164901,164901,18551,18551,0,0,24735,,,,,,,,,,,,,,,,,,,,,,
801,644634,1000,0,0,0,0,165495,165495,18618,18618,0,0,24824,,,,,,,,,,,,,,,,,,,,,,
802,646942,1000,0,0,0,0,166096,166096,18686,18686,0,0,24914,,,,,,,,,,,,,,,,,,,,,,
803,649251,1000,0,0,0,0,166697,166697,18753,18753,0,0,25004,,,,,,,,,,,,,,,,,,,,,,
804,651559,1000,0,0,0,0,167297,167297,18821,18821,0,0,25095,,,,,,,,,,,,,,,,,,,,,,
805,653868,1000,0,0,0,0,167898,167898,18888,18888,0,0,25185,,,,,,,,,,,,,,,,,,,,,,
806,656176,1000,0,0,0,0,168499,168499,18956,18956,0,0,25275,,,,,,,,,,,,,,,,,,,,,,
807,658512,1000,0,0,0,0,169107,169107,19024,19024,0,0,25366,,,,,,,,,,,,,,,,,,,,,,
808,660848,1000,0,0,0,0,169715,169715,19093,19093,0,0,25457,,,,,,,,,,,,,,,,,,,,,,
809,663183,1000,0,0,0,0,170324,170324,19161,19161,0,0,25549,,,,,,,,,,,,,,,,,,,,,,
810,665519,1000,0,0,0,0,170932,170932,19230,19230,0,0,25640,,,,,,,,,,,,,,,,,,,,,,
811,667855,1000,0,0,0,0,171540,171540,19298,19298,0,0,25731,,,,,,,,,,,,,,,,,,,,,,
812,670218,1000,0,0,0,0,172156,172156,19367,19367,0,0,25823,,,,,,,,,,,,,,,,,,,,,,
813,672582,1000,0,0,0,0,172771,172771,19437,19437,0,0,25916,,,,,,,,,,,,,,,,,,,,,,
814,674945,1000,0,0,0,0,173387,173387,19506,19506,0,0,26008,,,,,,,,,,,,,,,,,,,,,,
815,677309,1000,0,0,0,0,174002,174002,19576,19576,0,0,26101,,,,,,,,,,,,,,,,,,,,,,
816,679672,1000,0,0,0,0,174618,174618,19645,19645,0,0,26193,,,,,,,,,,,,,,,,,,,,,,
817,682063,1000,0,0,0,0,175241,175241,19715,19715,0,0,26286,,,,,,,,,,,,,,,,,,,,,,
818,684454,1000,0,0,0,0,175864,175864,19785,19785,0,0,26380,,,,,,,,,,,,,,,,,,,,,,
819,686846,1000,0,0,0,0,176486,176486,19855,19855,0,0,26473,,,,,,,,,,,,,,,,,,,,,,
820,689237,1000,0,0,0,0,177109,177109,19925,19925,0,0,26567,,,,,,,,,,,,,,,,,,,,,,
821,691628,1000,0,0,0,0,177732,177732,19995,19995,0,0,26660,,,,,,,,,,,,,,,,,,,,,,
822,694047,1000,0,0,0,0,178362,178362,20066,20066,0,0,26755,,,,,,,,,,,,,,,,,,,,,,
823,696466,1000,0,0,0,0,178993,178993,20137,20137,0,0,26849,,,,,,,,,,,,,,,,,,,,,,
824,698884,1000,0,0,0,0,179623,179623,20208,20208,0,0,26944,,,,,,,,,,,,,,,,,,,,,,
825,701303,1000,0,0,0,0,180254,180254,20279,20279,0,0,27038,,,,,,,,,,,,,,,,,,,,,,
826,703722,1000,0,0,0,0,180884,180884,20350,20350,0,0,27133,,,,,,,,,,,,,,,,,,,,,,
827,706169,1000,0,0,0,0,181522,181522,20422,20422,0,0,27229,,,,,,,,,,,,,,,,,,,,,,
828,708616,1000,0,0,0,0,182160,182160,20493,20493,0,0,27324,,,,,,,,,,,,,,,,,,,,,,
829,711064,1000,0,0,0,0,182798,182798,20565,20565,0,0,27420,,,,,,,,,,,,,,,,,,,,,,
830,713511,1000,0,0,0,0,183436,183436,20636,20636,0,0,27515,,,,,,,,,,,,,,,,,,,,,,
831,715958,1000,0,0,0,0,184074,184074,20708,20708,0,0,27611,,,,,,,,,,,,,,,,,,,,,,
832,718433,1000,0,0,0,0,184719,184719,20781,20781,0,0,27708,,,,,,,,,,,,,,,,,,,,,,
833,720908,1000,0,0,0,0,185364,185364,20853,20853,0,0,27805,,,,,,,,,,,,,,,,,,,,,,
834,723384,1000,0,0,0,0,186010,186010,20926,20926,0,0,27901,,,,,,,,,,,,,,,,,,,,,,
835,725859,1000,0,0,0,0,186655,186655,20998,20998,0,0,27998,,,,,,,,,,,,,,,,,,,,,,
836,728334,1000,0,0,0,0,187300,187300,21071,21071,0,0,28095,,,,,,,,,,,,,,,,,,,,,,
837,730838,1000,0,0,0,0,187953,187953,21145,21145,0,0,28193,,,,,,,,,,,,,,,,,,,,,,
838,733342,1000,0,0,0,0,188606,188606,21218,21218,0,0,28291,,,,,,,,,,,,,,,,,,,,,,
839,735845,1000,0,0,0,0,189259,189259,21292,21292,0,0,28389,,,,,,,,,,,,,,,,,,,,,,
840,738349,1000,0,0,0,0,189912,189912,21365,21365,0,0,28487,,,,,,,,,,,,,,,,,,,,,,
841,740853,1000,0,0,0,0,190565,190565,21439,21439,0,0,28585,,,,,,,,,,,,,,,,,,,,,,
842,743385,1000,0,0,0,0,191226,191226,21513,21513,0,0,28684,,,,,,,,,,,,,,,,,,,,,,
843,745917,1000,0,0,0,0,191886,191886,21587,21587,0,0,28783,,,,,,,,,,,,,,,,,,,,,,
844,748450,1000,0,0,0,0,192547,192547,21662,21662,0,0,28882,,,,,,,,,,,,,,,,,,,,,,
845,750982,1000,0,0,0,0,193207,193207,21736,21736,0,0,28981,,,,,,,,,,,,,,,,,,,,,,
846,753514,1000,0,0,0,0,193868,193868,21810,21810,0,0,29080,,,,,,,,,,,,,,,,,,,,,,
847,756075,1000,0,0,0,0,194536,194536,21885,21885,0,0,29180,,,,,,,,,,,,,,,,,,,,,,
848,758636,1000,0,0,0,0,195204,195204,21960,21960,0,0,29280,,,,,,,,,,,,,,,,,,,,,,
849,761196,1000,0,0,0,0,195873,195873,22036,22036,0,0,29381,,,,,,,,,,,,,,,,,,,,,,
850,763757,1000,0,0,0,0,196541,196541,22111,22111,0,0,29481,,,,,,,,,,,,,,,,,,,,,,
851,766318,1000,0,0,0,0,197209,197209,22186,22186,0,0,29581,,,,,,,,,,,,,,,,,,,,,,
852,768908,1000,0,0,0,0,197885,197885,22262,22262,0,0,29682,,,,,,,,,,,,,,,,,,,,,,
853,771498,1000,0,0,0,0,198561,198561,22338,22338,0,0,29784,,,,,,,,,,,,,,,,,,,,,,
854,774087,1000,0,0,0,0,199237,199237,22414,22414,0,0,29885,,,,,,,,,,,,,,,,,,,,,,
855,776677,1000,0,0,0,0,199913,199913,22490,22490,0,0,29987,,,,,,,,,,,,,,,,,,,,,,
856,779267,1000,0,0,0,0,200589,200589,22566,22566,0,0,30088,,,,,,,,,,,,,,,,,,,,,,
857,781886,1000,0,0,0,0,201273,201273,22643,22643,0,0,30191,,,,,,,,,,,,,,,,,,,,,,
858,784505,1000,0,0,0,0,201956,201956,22720,22720,0,0,30293,,,,,,,,,,,,,,,,,,,,,,
859,787124,1000,0,0,0,0,202640,202640,22797,22797,0,0,30396,,,,,,,,,,,,,,,,,,,,,,
860,789743,1000,0,0,0,0,203323,203323,22874,22874,0,0,30498,,,,,,,,,,,,,,,,,,,,,,
861,792362,1000,0,0,0,0,204007,204007,22951,22951,0,0,30601,,,,,,,,,,,,,,,,,,,,,,
862,795010,1000,0,0,0,0,204699,204699,23029,23029,0,0,30705,,,,,,,,,,,,,,,,,,,,,,
863,797658,1000,0,0,0,0,205390,205390,23107,23107,0,0,30809,,,,,,,,,,,,,,,,,,,,,,
864,800306,1000,0,0,0,0,206082,206082,23184,23184,0,0,30912,,,,,,,,,,,,,,,,,,,,,,
865,802954,1000,0,0,0,0,206773,206773,23262,23262,0,0,31016,,,,,,,,,,,,,,,,,,,,,,
866,805602,1000,0,0,0,0,207465,207465,23340,23340,0,0,31120,,,,,,,,,,,,,,,,,,,,,,
867,808279,1000,0,0,0,0,208164,208164,23419,23419,0,0,31225,,,,,,,,,,,,,,,,,,,,,,
868,810957,1000,0,0,0,0,208864,208864,23497,23497,0,0,31330,,,,,,,,,,,,,,,,,,,,,,
869,813634,1000,0,0,0,0,209563,209563,23576,23576,0,0,31434,,,,,,,,,,,,,,,,,,,,,,
870,816312,1000,0,0,0,0,210263,210263,23654,23654,0,0,31539,,,,,,,,,,,,,,,,,,,,,,
871,818989,1000,0,0,0,0,210962,210962,23733,23733,0,0,31644,,,,,,,,,,,,,,,,,,,,,,
872,821696,1000,0,0,0,0,211669,211669,23813,23813,0,0,31750,,,,,,,,,,,,,,,,,,,,,,
873,824403,1000,0,0,0,0,212376,212376,23892,23892,0,0,31856,,,,,,,,,,,,,,,,,,,,,,
874,827109,1000,0,0,0,0,213084,213084,23972,23972,0,0,31963,,,,,,,,,,,,,,,,,,,,,,
875,829816,1000,0,0,0,0,213791,213791,24051,24051,0,0,32069,,,,,,,,,,,,,,,,,,,,,,
876,832523,1000,0,0,0,0,214498,214498,24131,24131,0,0,32175,,,,,,,,,,,,,,,,,,,,,,
877,835260,1000,0,0,0,0,215213,215213,24211,24211,0,0,32282,,,,,,,,,,,,,,,,,,,,,,
878,837996,1000,0,0,0,0,215928,215928,24292,24292,0,0,32389,,,,,,,,,,,,,,,,,,,,,,
879,840733,1000,0,0,0,0,216643,216643,24372,24372,0,0,32497,,,,,,,,,,,,,,,,,,,,,,
880,843469,1000,0,0,0,0,217358,217358,24453,24453,0,0,32604,,,,,,,,,,,,,,,,,,,,,,
881,846206,1000,0,0,0,0,218073,218073,24533,24533,0,0,32711,,,,,,,,,,,,,,,,,,,,,,
882,848973,1000,0,0,0,0,218796,218796,24614,24614,0,0,32819,,,,,,,,,,,,,,,,,,,,,,
883,851739,1000,0,0,0,0,219519,219519,24696,24696,0,0,32928,,,,,,,,,,,,,,,,,,,,,,
884,854506,1000,0,0,0,0,220243,220243,24777,24777,0,0,33036,,,,,,,,,,,,,,,,,,,,,,
885,857272,1000,0,0,0,0,220966,220966,24859,24859,0,0,33145,,,,,,,,,,,,,,,,,,,,,,
886,860039,1000,0,0,0,0,221689,221689,24940,24940,0,0,33253,,,,,,,,,,,,,,,,,,,,,,
887,862835,1000,0,0,0,0,222420,222420,25022,25022,0,0,33363,,,,,,,,,,,,,,,,,,,,,,
888,865632,1000,0,0,0,0,223151,223151,25104,25104,0,0,33473,,,,,,,,,,,,,,,,,,,,,,
889,868428,1000,0,0,0,0,223882,223882,25187,25187,0,0,33582,,,,,,,,,,,,,,,,,,,,,,
890,871225,1000,0,0,0,0,224613,224613,25269,25269,0,0,33692,,,,,,,,,,,,,,,,,,,,,,
891,874021,1000,0,0,0,0,225344,225344,25351,25351,0,0,33802,,,,,,,,,,,,,,,,,,,,,,
892,876848,1000,0,0,0,0,226083,226083,25434,25434,0,0,33913,,,,,,,,,,,,,,,,,,,,,,
893,879674,1000,0,0,0,0,226823,226823,25517,25517,0,0,34024,,,,,,,,,,,,,,,,,,,,,,
894,882501,1000,0,0,0,0,227562,227562,25601,25601,0,0,34134,,,,,,,,,,,,,,,,,,,,,,
895,885327,1000,0,0,0,0,228302,228302,25684,25684,0,0,34245,,,,,,,,,,,,,,,,,,,,,,
896,888154,1000,0,0,0,0,229041,229041,25767,25767,0,0,34356,,,,,,,,,,,,,,,,,,,,,,
897,891011,1000,0,0,0,0,229788,229788,25851,25851,0,0,34468,,,,,,,,,,,,,,,,,,,,,,
898,893868,1000,0,0,0,0,230535,230535,25935,25935,0,0,34580,,,,,,,,,,,,,,,,,,,,,,
899,896724,1000,0,0,0,0,231283,231283,26019,26019,0,0,34693,,,,,,,,,,,,,,,,,,,,,,
900,899581,1000,0,0,0,0,232030,232030,26103,26103,0,0,34805,,,,,,,,,,,,,,,,,,,,,,
901,902438,1000,0,0,0,0,232777,232777,26187,26187,0,0,34917,,,,,,,,,,,,,,,,,,,,,,
902,905326,1000,0,0,0,0,233532,233532,26272,26272,0,0,35030,,,,,,,,,,,,,,,,,,,,,,
903,908213,1000,0,0,0,0,234288,234288,26357,26357,0,0,35143,,,,,,,,,,,,,,,,,,,,,,
904,911101,1000,0,0,0,0,235043,235043,26442,26442,0,0,35257,,,,,,,,,,,,,,,,,,,,,,
