变量名,hp,mp1,initMp1,hpRecover,mp1Recover,mp2Recover,damage,specialDamage,defence,specialDefence,defenceIgnore,specialDefenceIgnore,speed,strike,strikeDamage,strikeResistance,block,breakBlock,blockPower,hit,dodge,damageHit,damageDodge,damageAdd,damageSub,ultimateAdd,ultimateSub,damageDeepen,damageReduce,suckBlood,rebound,cure,natureRestraint,controlPer,immuneControl
888,28854380,1000,1,0,0,0,741619,741619,222486,222486,0,0,33473,,,,,,,,,,,,,,,,,,,,,,
889,28947595,1000,1,0,0,0,744006,744006,223202,223202,0,0,33582,,,,,,,,,,,,,,,,,,,,,,
890,29040810,1000,1,0,0,0,746392,746392,223918,223918,0,0,33692,,,,,,,,,,,,,,,,,,,,,,
891,29134025,1000,1,0,0,0,748779,748779,224634,224634,0,0,33802,,,,,,,,,,,,,,,,,,,,,,
892,29228245,1000,1,0,0,0,751165,751165,225350,225350,0,0,33913,,,,,,,,,,,,,,,,,,,,,,
893,29322465,1000,1,0,0,0,753577,753577,226074,226074,0,0,34024,,,,,,,,,,,,,,,,,,,,,,
894,29416685,1000,1,0,0,0,755989,755989,226797,226797,0,0,34134,,,,,,,,,,,,,,,,,,,,,,
895,29510905,1000,1,0,0,0,758401,758401,227521,227521,0,0,34245,,,,,,,,,,,,,,,,,,,,,,
896,29605125,1000,1,0,0,0,760813,760813,228244,228244,0,0,34356,,,,,,,,,,,,,,,,,,,,,,
897,29700356,1000,1,0,0,0,763225,763225,228968,228968,0,0,34468,,,,,,,,,,,,,,,,,,,,,,
898,29795587,1000,1,0,0,0,765664,765664,229699,229699,0,0,34580,,,,,,,,,,,,,,,,,,,,,,
899,29890818,1000,1,0,0,0,768102,768102,230431,230431,0,0,34693,,,,,,,,,,,,,,,,,,,,,,
900,29986049,1000,1,0,0,0,770541,770541,231162,231162,0,0,34805,,,,,,,,,,,,,,,,,,,,,,
901,30081280,1000,1,0,0,0,772979,772979,231894,231894,0,0,34917,,,,,,,,,,,,,,,,,,,,,,
902,30177528,1000,1,0,0,0,775418,775418,232625,232625,0,0,35030,,,,,,,,,,,,,,,,,,,,,,
903,30273776,1000,1,0,0,0,777882,777882,233364,233364,0,0,35143,,,,,,,,,,,,,,,,,,,,,,
904,30370024,1000,1,0,0,0,780346,780346,234103,234103,0,0,35257,,,,,,,,,,,,,,,,,,,,,,
905,30466272,1000,1,0,0,0,782810,782810,234842,234842,0,0,35370,,,,,,,,,,,,,,,,,,,,,,
906,30562520,1000,1,0,0,0,785274,785274,235581,235581,0,0,35483,,,,,,,,,,,,,,,,,,,,,,
907,30659790,1000,1,0,0,0,787738,787738,236320,236320,0,0,35598,,,,,,,,,,,,,,,,,,,,,,
908,30757060,1000,1,0,0,0,790228,790228,237068,237068,0,0,35712,,,,,,,,,,,,,,,,,,,,,,
909,30854330,1000,1,0,0,0,792719,792719,237815,237815,0,0,35827,,,,,,,,,,,,,,,,,,,,,,
910,30951600,1000,1,0,0,0,795209,795209,238563,238563,0,0,35941,,,,,,,,,,,,,,,,,,,,,,
911,31048870,1000,1,0,0,0,797700,797700,239310,239310,0,0,36056,,,,,,,,,,,,,,,,,,,,,,
912,31147167,1000,1,0,0,0,800190,800190,240058,240058,0,0,36172,,,,,,,,,,,,,,,,,,,,,,
913,31245464,1000,1,0,0,0,802707,802707,240813,240813,0,0,36288,,,,,,,,,,,,,,,,,,,,,,
914,31343761,1000,1,0,0,0,805223,805223,241568,241568,0,0,36403,,,,,,,,,,,,,,,,,,,,,,
915,31442058,1000,1,0,0,0,807740,807740,242323,242323,0,0,36519,,,,,,,,,,,,,,,,,,,,,,
916,31540355,1000,1,0,0,0,810256,810256,243078,243078,0,0,36635,,,,,,,,,,,,,,,,,,,,,,
917,31639684,1000,1,0,0,0,812773,812773,243833,243833,0,0,36752,,,,,,,,,,,,,,,,,,,,,,
918,31739013,1000,1,0,0,0,815316,815316,244596,244596,0,0,36869,,,,,,,,,,,,,,,,,,,,,,
919,31838342,1000,1,0,0,0,817859,817859,245359,245359,0,0,36986,,,,,,,,,,,,,,,,,,,,,,
920,31937671,1000,1,0,0,0,820402,820402,246122,246122,0,0,37103,,,,,,,,,,,,,,,,,,,,,,
921,32037000,1000,1,0,0,0,822945,822945,246885,246885,0,0,37220,,,,,,,,,,,,,,,,,,,,,,
922,32137367,1000,1,0,0,0,825488,825488,247648,247648,0,0,37338,,,,,,,,,,,,,,,,,,,,,,
923,32237734,1000,1,0,0,0,828058,828058,248418,248418,0,0,37456,,,,,,,,,,,,,,,,,,,,,,
924,32338101,1000,1,0,0,0,830628,830628,249189,249189,0,0,37575,,,,,,,,,,,,,,,,,,,,,,
925,32438468,1000,1,0,0,0,833198,833198,249959,249959,0,0,37693,,,,,,,,,,,,,,,,,,,,,,
926,32538835,1000,1,0,0,0,835768,835768,250730,250730,0,0,37811,,,,,,,,,,,,,,,,,,,,,,
927,32640246,1000,1,0,0,0,838338,838338,251500,251500,0,0,37931,,,,,,,,,,,,,,,,,,,,,,
928,32741657,1000,1,0,0,0,840934,840934,252279,252279,0,0,38050,,,,,,,,,,,,,,,,,,,,,,
929,32843068,1000,1,0,0,0,843531,843531,253058,253058,0,0,38170,,,,,,,,,,,,,,,,,,,,,,
930,32944479,1000,1,0,0,0,846127,846127,253837,253837,0,0,38289,,,,,,,,,,,,,,,,,,,,,,
931,33045890,1000,1,0,0,0,848724,848724,254616,254616,0,0,38409,,,,,,,,,,,,,,,,,,,,,,
932,33148350,1000,1,0,0,0,851320,851320,255395,255395,0,0,38530,,,,,,,,,,,,,,,,,,,,,,
933,33250810,1000,1,0,0,0,853943,853943,256182,256182,0,0,38651,,,,,,,,,,,,,,,,,,,,,,
934,33353270,1000,1,0,0,0,856566,856566,256969,256969,0,0,38771,,,,,,,,,,,,,,,,,,,,,,
935,33455730,1000,1,0,0,0,859189,859189,257756,257756,0,0,38892,,,,,,,,,,,,,,,,,,,,,,
936,33558190,1000,1,0,0,0,861812,861812,258543,258543,0,0,39013,,,,,,,,,,,,,,,,,,,,,,
937,33661704,1000,1,0,0,0,864435,864435,259330,259330,0,0,39135,,,,,,,,,,,,,,,,,,,,,,
938,33765218,1000,1,0,0,0,867086,867086,260126,260126,0,0,39257,,,,,,,,,,,,,,,,,,,,,,
939,33868732,1000,1,0,0,0,869736,869736,260921,260921,0,0,39379,,,,,,,,,,,,,,,,,,,,,,
940,33972246,1000,1,0,0,0,872387,872387,261717,261717,0,0,39501,,,,,,,,,,,,,,,,,,,,,,
941,34075760,1000,1,0,0,0,875037,875037,262512,262512,0,0,39623,,,,,,,,,,,,,,,,,,,,,,
942,34180333,1000,1,0,0,0,877688,877688,263308,263308,0,0,39746,,,,,,,,,,,,,,,,,,,,,,
943,34284906,1000,1,0,0,0,880365,880365,264111,264111,0,0,39870,,,,,,,,,,,,,,,,,,,,,,
944,34389479,1000,1,0,0,0,883043,883043,264914,264914,0,0,39993,,,,,,,,,,,,,,,,,,,,,,
945,34494052,1000,1,0,0,0,885720,885720,265717,265717,0,0,40117,,,,,,,,,,,,,,,,,,,,,,
946,34598625,1000,1,0,0,0,888398,888398,266520,266520,0,0,40240,,,,,,,,,,,,,,,,,,,,,,
947,34704263,1000,1,0,0,0,891075,891075,267323,267323,0,0,40365,,,,,,,,,,,,,,,,,,,,,,
948,34809901,1000,1,0,0,0,893780,893780,268134,268134,0,0,40489,,,,,,,,,,,,,,,,,,,,,,
949,34915539,1000,1,0,0,0,896485,896485,268946,268946,0,0,40614,,,,,,,,,,,,,,,,,,,,,,
950,35021177,1000,1,0,0,0,899190,899190,269757,269757,0,0,40738,,,,,,,,,,,,,,,,,,,,,,
951,35126815,1000,1,0,0,0,901895,901895,270569,270569,0,0,40863,,,,,,,,,,,,,,,,,,,,,,
952,35233524,1000,1,0,0,0,904600,904600,271380,271380,0,0,40989,,,,,,,,,,,,,,,,,,,,,,
953,35340233,1000,1,0,0,0,907332,907332,272200,272200,0,0,41115,,,,,,,,,,,,,,,,,,,,,,
954,35446942,1000,1,0,0,0,910064,910064,273019,273019,0,0,41241,,,,,,,,,,,,,,,,,,,,,,
955,35553651,1000,1,0,0,0,912796,912796,273839,273839,0,0,41367,,,,,,,,,,,,,,,,,,,,,,
956,35660360,1000,1,0,0,0,915528,915528,274658,274658,0,0,41493,,,,,,,,,,,,,,,,,,,,,,
957,35768145,1000,1,0,0,0,918260,918260,275478,275478,0,0,41620,,,,,,,,,,,,,,,,,,,,,,
958,35875930,1000,1,0,0,0,921020,921020,276306,276306,0,0,41747,,,,,,,,,,,,,,,,,,,,,,
959,35983715,1000,1,0,0,0,923780,923780,277134,277134,0,0,41875,,,,,,,,,,,,,,,,,,,,,,
960,36091500,1000,1,0,0,0,926540,926540,277962,277962,0,0,42002,,,,,,,,,,,,,,,,,,,,,,
961,36199285,1000,1,0,0,0,929300,929300,278790,278790,0,0,42129,,,,,,,,,,,,,,,,,,,,,,
962,36308151,1000,1,0,0,0,932060,932060,279618,279618,0,0,42258,,,,,,,,,,,,,,,,,,,,,,
963,36417017,1000,1,0,0,0,934848,934848,280454,280454,0,0,42386,,,,,,,,,,,,,,,,,,,,,,
964,36525883,1000,1,0,0,0,937635,937635,281291,281291,0,0,42515,,,,,,,,,,,,,,,,,,,,,,
965,36634749,1000,1,0,0,0,940423,940423,282127,282127,0,0,42643,,,,,,,,,,,,,,,,,,,,,,
966,36743615,1000,1,0,0,0,943210,943210,282964,282964,0,0,42772,,,,,,,,,,,,,,,,,,,,,,
967,36853567,1000,1,0,0,0,945998,945998,283800,283800,0,0,42902,,,,,,,,,,,,,,,,,,,,,,
968,36963519,1000,1,0,0,0,948813,948813,284645,284645,0,0,43032,,,,,,,,,,,,,,,,,,,,,,
969,37073471,1000,1,0,0,0,951629,951629,285489,285489,0,0,43161,,,,,,,,,,,,,,,,,,,,,,
970,37183423,1000,1,0,0,0,954444,954444,286334,286334,0,0,43291,,,,,,,,,,,,,,,,,,,,,,
971,37293375,1000,1,0,0,0,957260,957260,287178,287178,0,0,43421,,,,,,,,,,,,,,,,,,,,,,
972,37404419,1000,1,0,0,0,960075,960075,288023,288023,0,0,43552,,,,,,,,,,,,,,,,,,,,,,
973,37515463,1000,1,0,0,0,962919,962919,288876,288876,0,0,43683,,,,,,,,,,,,,,,,,,,,,,
974,37626507,1000,1,0,0,0,965762,965762,289729,289729,0,0,43815,,,,,,,,,,,,,,,,,,,,,,
975,37737551,1000,1,0,0,0,968606,968606,290582,290582,0,0,43946,,,,,,,,,,,,,,,,,,,,,,
976,37848595,1000,1,0,0,0,971449,971449,291435,291435,0,0,44077,,,,,,,,,,,,,,,,,,,,,,
977,37960737,1000,1,0,0,0,974293,974293,292288,292288,0,0,44209,,,,,,,,,,,,,,,,,,,,,,
978,38072879,1000,1,0,0,0,977164,977164,293149,293149,0,0,44342,,,,,,,,,,,,,,,,,,,,,,
979,38185021,1000,1,0,0,0,980036,980036,294011,294011,0,0,44474,,,,,,,,,,,,,,,,,,,,,,
980,38297163,1000,1,0,0,0,982907,982907,294872,294872,0,0,44607,,,,,,,,,,,,,,,,,,,,,,
981,38409305,1000,1,0,0,0,985779,985779,295734,295734,0,0,44739,,,,,,,,,,,,,,,,,,,,,,
982,38522550,1000,1,0,0,0,988650,988650,296595,296595,0,0,44873,,,,,,,,,,,,,,,,,,,,,,
983,38635795,1000,1,0,0,0,991550,991550,297465,297465,0,0,45007,,,,,,,,,,,,,,,,,,,,,,
984,38749040,1000,1,0,0,0,994449,994449,298335,298335,0,0,45140,,,,,,,,,,,,,,,,,,,,,,
985,38862285,1000,1,0,0,0,997349,997349,299205,299205,0,0,45274,,,,,,,,,,,,,,,,,,,,,,
986,38975530,1000,1,0,0,0,1000248,1000248,300075,300075,0,0,45408,,,,,,,,,,,,,,,,,,,,,,
987,39089883,1000,1,0,0,0,1003148,1003148,300945,300945,0,0,45543,,,,,,,,,,,,,,,,,,,,,,
988,39204236,1000,1,0,0,0,1006076,1006076,301824,301824,0,0,45678,,,,,,,,,,,,,,,,,,,,,,
989,39318589,1000,1,0,0,0,1009004,1009004,302702,302702,0,0,45814,,,,,,,,,,,,,,,,,,,,,,
990,39432942,1000,1,0,0,0,1011932,1011932,303581,303581,0,0,45949,,,,,,,,,,,,,,,,,,,,,,
991,39547295,1000,1,0,0,0,1014860,1014860,304459,304459,0,0,46084,,,,,,,,,,,,,,,,,,,,,,
992,39662761,1000,1,0,0,0,1017788,1017788,305338,305338,0,0,46220,,,,,,,,,,,,,,,,,,,,,,
993,39778227,1000,1,0,0,0,1020745,1020745,306225,306225,0,0,46357,,,,,,,,,,,,,,,,,,,,,,
994,39893693,1000,1,0,0,0,1023702,1023702,307112,307112,0,0,46493,,,,,,,,,,,,,,,,,,,,,,
995,40009159,1000,1,0,0,0,1026659,1026659,307999,307999,0,0,46630,,,,,,,,,,,,,,,,,,,,,,
996,40124625,1000,1,0,0,0,1029616,1029616,308886,308886,0,0,46766,,,,,,,,,,,,,,,,,,,,,,
997,40241210,1000,1,0,0,0,1032573,1032573,309773,309773,0,0,46904,,,,,,,,,,,,,,,,,,,,,,
998,40357795,1000,1,0,0,0,1035558,1035558,310668,310668,0,0,47042,,,,,,,,,,,,,,,,,,,,,,
999,40474380,1000,1,0,0,0,1038544,1038544,311564,311564,0,0,47179,,,,,,,,,,,,,,,,,,,,,,
1000,40590965,1000,1,0,0,0,1041529,1041529,312459,312459,0,0,47317,,,,,,,,,,,,,,,,,,,,,,
1001,40707550,1000,1,0,0,0,1044515,1044515,313355,313355,0,0,47455,,,,,,,,,,,,,,,,,,,,,,
1002,40825260,1000,1,0,0,0,1047500,1047500,314250,314250,0,0,47594,,,,,,,,,,,,,,,,,,,,,,
1003,40942970,1000,1,0,0,0,1050514,1050514,315155,315155,0,0,47733,,,,,,,,,,,,,,,,,,,,,,
1004,41060680,1000,1,0,0,0,1053528,1053528,316059,316059,0,0,47873,,,,,,,,,,,,,,,,,,,,,,
1005,41178390,1000,1,0,0,0,1056542,1056542,316964,316964,0,0,48012,,,,,,,,,,,,,,,,,,,,,,
1006,41296100,1000,1,0,0,0,1059556,1059556,317868,317868,0,0,48151,,,,,,,,,,,,,,,,,,,,,,
1007,41414940,1000,1,0,0,0,1062570,1062570,318773,318773,0,0,48292,,,,,,,,,,,,,,,,,,,,,,
1008,41533780,1000,1,0,0,0,1065614,1065614,319685,319685,0,0,48432,,,,,,,,,,,,,,,,,,,,,,
1009,41652620,1000,1,0,0,0,1068657,1068657,320598,320598,0,0,48573,,,,,,,,,,,,,,,,,,,,,,
1010,41771460,1000,1,0,0,0,1071701,1071701,321510,321510,0,0,48713,,,,,,,,,,,,,,,,,,,,,,
1011,41890300,1000,1,0,0,0,1074744,1074744,322423,322423,0,0,48854,,,,,,,,,,,,,,,,,,,,,,
1012,42010275,1000,1,0,0,0,1077788,1077788,323335,323335,0,0,48996,,,,,,,,,,,,,,,,,,,,,,
1013,42130250,1000,1,0,0,0,1080860,1080860,324257,324257,0,0,49138,,,,,,,,,,,,,,,,,,,,,,
1014,42250225,1000,1,0,0,0,1083933,1083933,325179,325179,0,0,49279,,,,,,,,,,,,,,,,,,,,,,
1015,42370200,1000,1,0,0,0,1087005,1087005,326101,326101,0,0,49421,,,,,,,,,,,,,,,,,,,,,,
1016,42490175,1000,1,0,0,0,1090078,1090078,327023,327023,0,0,49563,,,,,,,,,,,,,,,,,,,,,,
1017,42611290,1000,1,0,0,0,1093150,1093150,327945,327945,0,0,49706,,,,,,,,,,,,,,,,,,,,,,
1018,42732405,1000,1,0,0,0,1096252,1096252,328876,328876,0,0,49850,,,,,,,,,,,,,,,,,,,,,,
1019,42853520,1000,1,0,0,0,1099353,1099353,329806,329806,0,0,49993,,,,,,,,,,,,,,,,,,,,,,
1020,42974635,1000,1,0,0,0,1102455,1102455,330737,330737,0,0,50137,,,,,,,,,,,,,,,,,,,,,,
1021,43095750,1000,1,0,0,0,1105556,1105556,331667,331667,0,0,50280,,,,,,,,,,,,,,,,,,,,,,
1022,43218011,1000,1,0,0,0,1108658,1108658,332598,332598,0,0,50425,,,,,,,,,,,,,,,,,,,,,,
1023,43340272,1000,1,0,0,0,1111789,1111789,333537,333537,0,0,50569,,,,,,,,,,,,,,,,,,,,,,
1024,43462533,1000,1,0,0,0,1114920,1114920,334476,334476,0,0,50714,,,,,,,,,,,,,,,,,,,,,,
1025,43584794,1000,1,0,0,0,1118051,1118051,335415,335415,0,0,50858,,,,,,,,,,,,,,,,,,,,,,
1026,43707055,1000,1,0,0,0,1121182,1121182,336354,336354,0,0,51003,,,,,,,,,,,,,,,,,,,,,,
1027,43830468,1000,1,0,0,0,1124313,1124313,337293,337293,0,0,51149,,,,,,,,,,,,,,,,,,,,,,
1028,43953881,1000,1,0,0,0,1127473,1127473,338241,338241,0,0,51295,,,,,,,,,,,,,,,,,,,,,,
1029,44077294,1000,1,0,0,0,1130634,1130634,339190,339190,0,0,51442,,,,,,,,,,,,,,,,,,,,,,
1030,44200707,1000,1,0,0,0,1133794,1133794,340138,340138,0,0,51588,,,,,,,,,,,,,,,,,,,,,,
1031,44324120,1000,1,0,0,0,1136955,1136955,341087,341087,0,0,51734,,,,,,,,,,,,,,,,,,,,,,
1032,44448690,1000,1,0,0,0,1140115,1140115,342035,342035,0,0,51881,,,,,,,,,,,,,,,,,,,,,,
1033,44573260,1000,1,0,0,0,1143305,1143305,342992,342992,0,0,52029,,,,,,,,,,,,,,,,,,,,,,
1034,44697830,1000,1,0,0,0,1146495,1146495,343949,343949,0,0,52176,,,,,,,,,,,,,,,,,,,,,,
1035,44822400,1000,1,0,0,0,1149685,1149685,344906,344906,0,0,52324,,,,,,,,,,,,,,,,,,,,,,
1036,44946970,1000,1,0,0,0,1152875,1152875,345863,345863,0,0,52471,,,,,,,,,,,,,,,,,,,,,,
1037,45072702,1000,1,0,0,0,1156065,1156065,346820,346820,0,0,52620,,,,,,,,,,,,,,,,,,,,,,
1038,45198434,1000,1,0,0,0,1159285,1159285,347786,347786,0,0,52769,,,,,,,,,,,,,,,,,,,,,,
1039,45324166,1000,1,0,0,0,1162505,1162505,348752,348752,0,0,52918,,,,,,,,,,,,,,,,,,,,,,
1040,45449898,1000,1,0,0,0,1165725,1165725,349718,349718,0,0,53067,,,,,,,,,,,,,,,,,,,,,,
1041,45575630,1000,1,0,0,0,1168945,1168945,350684,350684,0,0,53216,,,,,,,,,,,,,,,,,,,,,,
1042,45702529,1000,1,0,0,0,1172165,1172165,351650,351650,0,0,53366,,,,,,,,,,,,,,,,,,,,,,
1043,45829428,1000,1,0,0,0,1175415,1175415,352625,352625,0,0,53516,,,,,,,,,,,,,,,,,,,,,,
1044,45956327,1000,1,0,0,0,1178665,1178665,353600,353600,0,0,53667,,,,,,,,,,,,,,,,,,,,,,
1045,46083226,1000,1,0,0,0,1181915,1181915,354575,354575,0,0,53817,,,,,,,,,,,,,,,,,,,,,,
1046,46210125,1000,1,0,0,0,1185165,1185165,355550,355550,0,0,53967,,,,,,,,,,,,,,,,,,,,,,
1047,46338197,1000,1,0,0,0,1188415,1188415,356525,356525,0,0,54119,,,,,,,,,,,,,,,,,,,,,,
1048,46466269,1000,1,0,0,0,1191695,1191695,357509,357509,0,0,54270,,,,,,,,,,,,,,,,,,,,,,
1049,46594341,1000,1,0,0,0,1194975,1194975,358493,358493,0,0,54422,,,,,,,,,,,,,,,,,,,,,,
1050,46722413,1000,1,0,0,0,1198255,1198255,359477,359477,0,0,54573,,,,,,,,,,,,,,,,,,,,,,
1051,46850485,1000,1,0,0,0,1201535,1201535,360461,360461,0,0,54725,,,,,,,,,,,,,,,,,,,,,,
1052,46979736,1000,1,0,0,0,1204815,1204815,361445,361445,0,0,54878,,,,,,,,,,,,,,,,,,,,,,
1053,47108987,1000,1,0,0,0,1208125,1208125,362438,362438,0,0,55031,,,,,,,,,,,,,,,,,,,,,,
1054,47238238,1000,1,0,0,0,1211435,1211435,363431,363431,0,0,55185,,,,,,,,,,,,,,,,,,,,,,
1055,47367489,1000,1,0,0,0,1214745,1214745,364424,364424,0,0,55338,,,,,,,,,,,,,,,,,,,,,,
1056,47496740,1000,1,0,0,0,1218055,1218055,365417,365417,0,0,55491,,,,,,,,,,,,,,,,,,,,,,
1057,47627175,1000,1,0,0,0,1221365,1221365,366410,366410,0,0,55646,,,,,,,,,,,,,,,,,,,,,,
1058,47757610,1000,1,0,0,0,1224706,1224706,367412,367412,0,0,55800,,,,,,,,,,,,,,,,,,,,,,
1059,47888045,1000,1,0,0,0,1228047,1228047,368414,368414,0,0,55955,,,,,,,,,,,,,,,,,,,,,,
1060,48018480,1000,1,0,0,0,1231388,1231388,369416,369416,0,0,56109,,,,,,,,,,,,,,,,,,,,,,
1061,48148915,1000,1,0,0,0,1234729,1234729,370418,370418,0,0,56264,,,,,,,,,,,,,,,,,,,,,,
1062,48280539,1000,1,0,0,0,1238070,1238070,371420,371420,0,0,56420,,,,,,,,,,,,,,,,,,,,,,
1063,48412163,1000,1,0,0,0,1241441,1241441,372432,372432,0,0,56576,,,,,,,,,,,,,,,,,,,,,,
1064,48543787,1000,1,0,0,0,1244812,1244812,373443,373443,0,0,56732,,,,,,,,,,,,,,,,,,,,,,
1065,48675411,1000,1,0,0,0,1248183,1248183,374455,374455,0,0,56888,,,,,,,,,,,,,,,,,,,,,,
1066,48807035,1000,1,0,0,0,1251554,1251554,375466,375466,0,0,57044,,,,,,,,,,,,,,,,,,,,,,
1067,48939853,1000,1,0,0,0,1254925,1254925,376478,376478,0,0,57201,,,,,,,,,,,,,,,,,,,,,,
1068,49072671,1000,1,0,0,0,1258327,1258327,377498,377498,0,0,57359,,,,,,,,,,,,,,,,,,,,,,
1069,49205489,1000,1,0,0,0,1261728,1261728,378519,378519,0,0,57516,,,,,,,,,,,,,,,,,,,,,,
1070,49338307,1000,1,0,0,0,1265130,1265130,379539,379539,0,0,57674,,,,,,,,,,,,,,,,,,,,,,
1071,49471125,1000,1,0,0,0,1268531,1268531,380560,380560,0,0,57831,,,,,,,,,,,,,,,,,,,,,,
1072,49605143,1000,1,0,0,0,1271933,1271933,381580,381580,0,0,57990,,,,,,,,,,,,,,,,,,,,,,
1073,49739161,1000,1,0,0,0,1275366,1275366,382610,382610,0,0,58149,,,,,,,,,,,,,,,,,,,,,,
1074,49873179,1000,1,0,0,0,1278799,1278799,383640,383640,0,0,58308,,,,,,,,,,,,,,,,,,,,,,
1075,50007197,1000,1,0,0,0,1282232,1282232,384670,384670,0,0,58467,,,,,,,,,,,,,,,,,,,,,,
1076,50141215,1000,1,0,0,0,1285665,1285665,385700,385700,0,0,58626,,,,,,,,,,,,,,,,,,,,,,
1077,50276439,1000,1,0,0,0,1289098,1289098,386730,386730,0,0,58786,,,,,,,,,,,,,,,,,,,,,,
1078,50411663,1000,1,0,0,0,1292561,1292561,387769,387769,0,0,58946,,,,,,,,,,,,,,,,,,,,,,
1079,50546887,1000,1,0,0,0,1296024,1296024,388808,388808,0,0,59107,,,,,,,,,,,,,,,,,,,,,,
1080,50682111,1000,1,0,0,0,1299487,1299487,389847,389847,0,0,59267,,,,,,,,,,,,,,,,,,,,,,
1081,50817335,1000,1,0,0,0,1302950,1302950,390886,390886,0,0,59427,,,,,,,,,,,,,,,,,,,,,,
1082,50953770,1000,1,0,0,0,1306413,1306413,391925,391925,0,0,59589,,,,,,,,,,,,,,,,,,,,,,
1083,51090205,1000,1,0,0,0,1309907,1309907,392973,392973,0,0,59751,,,,,,,,,,,,,,,,,,,,,,
1084,51226640,1000,1,0,0,0,1313402,1313402,394021,394021,0,0,59912,,,,,,,,,,,,,,,,,,,,,,
1085,51363075,1000,1,0,0,0,1316896,1316896,395069,395069,0,0,60074,,,,,,,,,,,,,,,,,,,,,,
1086,51499510,1000,1,0,0,0,1320391,1320391,396117,396117,0,0,60236,,,,,,,,,,,,,,,,,,,,,,
1087,51637161,1000,1,0,0,0,1323885,1323885,397165,397165,0,0,60399,,,,,,,,,,,,,,,,,,,,,,
1088,51774812,1000,1,0,0,0,1327411,1327411,398223,398223,0,0,60563,,,,,,,,,,,,,,,,,,,,,,
1089,51912463,1000,1,0,0,0,1330937,1330937,399281,399281,0,0,60726,,,,,,,,,,,,,,,,,,,,,,
1090,52050114,1000,1,0,0,0,1334463,1334463,400339,400339,0,0,60890,,,,,,,,,,,,,,,,,,,,,,
1091,52187765,1000,1,0,0,0,1337989,1337989,401397,401397,0,0,61053,,,,,,,,,,,,,,,,,,,,,,
1092,52326637,1000,1,0,0,0,1341515,1341515,402455,402455,0,0,61218,,,,,,,,,,,,,,,,,,,,,,
1093,52465509,1000,1,0,0,0,1345072,1345072,403522,403522,0,0,61383,,,,,,,,,,,,,,,,,,,,,,
1094,52604381,1000,1,0,0,0,1348629,1348629,404589,404589,0,0,61547,,,,,,,,,,,,,,,,,,,,,,
1095,52743253,1000,1,0,0,0,1352186,1352186,405656,405656,0,0,61712,,,,,,,,,,,,,,,,,,,,,,
1096,52882125,1000,1,0,0,0,1355743,1355743,406723,406723,0,0,61877,,,,,,,,,,,,,,,,,,,,,,
1097,53022224,1000,1,0,0,0,1359300,1359300,407790,407790,0,0,62043,,,,,,,,,,,,,,,,,,,,,,
1098,53162323,1000,1,0,0,0,1362889,1362889,408867,408867,0,0,62209,,,,,,,,,,,,,,,,,,,,,,
1099,53302422,1000,1,0,0,0,1366477,1366477,409943,409943,0,0,62376,,,,,,,,,,,,,,,,,,,,,,
1100,53442521,1000,1,0,0,0,1370066,1370066,411020,411020,0,0,62542,,,,,,,,,,,,,,,,,,,,,,
1101,53582620,1000,1,0,0,0,1373654,1373654,412096,412096,0,0,62708,,,,,,,,,,,,,,,,,,,,,,
1102,53723952,1000,1,0,0,0,1377243,1377243,413173,413173,0,0,62876,,,,,,,,,,,,,,,,,,,,,,
1103,53865284,1000,1,0,0,0,1380863,1380863,414259,414259,0,0,63044,,,,,,,,,,,,,,,,,,,,,,
1104,54006616,1000,1,0,0,0,1384483,1384483,415345,415345,0,0,63211,,,,,,,,,,,,,,,,,,,,,,
1105,54147948,1000,1,0,0,0,1388103,1388103,416431,416431,0,0,63379,,,,,,,,,,,,,,,,,,,,,,
1106,54289280,1000,1,0,0,0,1391723,1391723,417517,417517,0,0,63547,,,,,,,,,,,,,,,,,,,,,,
1107,54431850,1000,1,0,0,0,1395343,1395343,418603,418603,0,0,63716,,,,,,,,,,,,,,,,,,,,,,
1108,54574420,1000,1,0,0,0,1398995,1398995,419698,419698,0,0,63885,,,,,,,,,,,,,,,,,,,,,,
1109,54716990,1000,1,0,0,0,1402647,1402647,420794,420794,0,0,64055,,,,,,,,,,,,,,,,,,,,,,
1110,54859560,1000,1,0,0,0,1406299,1406299,421889,421889,0,0,64224,,,,,,,,,,,,,,,,,,,,,,
1111,55002130,1000,1,0,0,0,1409951,1409951,422985,422985,0,0,64393,,,,,,,,,,,,,,,,,,,,,,
1112,55145943,1000,1,0,0,0,1413603,1413603,424080,424080,0,0,64564,,,,,,,,,,,,,,,,,,,,,,
1113,55289756,1000,1,0,0,0,1417287,1417287,425186,425186,0,0,64734,,,,,,,,,,,,,,,,,,,,,,
1114,55433569,1000,1,0,0,0,1420971,1420971,426291,426291,0,0,64905,,,,,,,,,,,,,,,,,,,,,,
1115,55577382,1000,1,0,0,0,1424655,1424655,427397,427397,0,0,65075,,,,,,,,,,,,,,,,,,,,,,
1116,55721195,1000,1,0,0,0,1428339,1428339,428502,428502,0,0,65246,,,,,,,,,,,,,,,,,,,,,,
1117,55866256,1000,1,0,0,0,1432023,1432023,429608,429608,0,0,65418,,,,,,,,,,,,,,,,,,,,,,
1118,56011317,1000,1,0,0,0,1435739,1435739,430722,430722,0,0,65591,,,,,,,,,,,,,,,,,,,,,,
